"Company","Parent Company","Penalty Amount","Subtraction From Penalty","Penalty Amount Adjusted For Eliminating Multiple Counting","Penalty Year","Penalty Date","Offense Group","Primary Offense","Secondary Offense","Description","Level of Government","Action Type","Agency","Civil/Criminal","Prosecution Agreement","Court","Case ID","Private Litigation Case Title","Lawsuit Resolution","Facility State","City","Address","Zip","NAICS Code","NAICS Translation","HQ Country of Parent","HQ State of Parent","Ownership Structure","Parent Company Stock Ticker","Major Industry of Parent","Specific Industry of Parent","Info Source","Notes"
"Northern Maine Medical Center","","$125,000","$0","$125,000","2016","20160829","healthcare-related offenses","Controlled Substances Act violation","","","federal","agency action","U.S. Attorney-District of Maine","civil","","","","","","Maine","Fort Kent","","","","","","","","","","","https://www.justice.gov/usao-me/pr/northern-maine-medical-center-agrees-pay-125000-settle-civil-controlled-substances-act",""
"Seattle Cancer Care Alliance","","$250,000","$0","$250,000","2016","20160707","healthcare-related offenses","Controlled Substances Act violation","","The Department of Justice announced that it reached a settlement with Seattle Cancer Care Alliance relating to losses of more than 96,000 pills of oxycodone between 2011 and 2013. ?SCCA self-reported the diversions after discovering that a nurse employed at the cancer care center had used falsified and altered prescriptions to divert oxycodone from SCCA's on-site pharmacy.","federal","agency action","U.S. Attorney-Western District of Washington","civil","","","","","","","","","","","","","","","","","","https://www.justice.gov/usao-wdwa/pr/justice-department-announces-settlement-agreement-seattle-cancer-care-alliance-over",""
"CVS Pharmacy Inc.","CVS Health","$3,500,000","$0","$3,500,000","2016","20160630","healthcare-related offenses","Controlled Substances Act violation","","CVS Pharmacy, Inc. agreed to pay $3.5 million to resolve allegations that 50 of its stores violated the Controlled Substances Act by filling forged prescriptions for controlled substances ? mostly addictive painkillers more than 500 times between 2011 and 2014.","federal","agency action","U.S. Attorney-District of Massachusetts","civil","","","","","","Massachusetts","","","","","","USA","Rhode Island","publicly traded","CVS","retailing","retail-pharmacies","https://www.justice.gov/usao-ma/pr/cvs-pay-35-million-resolve-allegations-pharmacists-filled-fake-prescriptions",""
"Mississippi Sports Medicine & Orthopaedic Center, PLLC","","$726,000","$0","$726,000","2016","20160623","healthcare-related offenses","Controlled Substances Act violation","","","federal","agency action","U.S. Attorney-Southern District of Mississippi","civil","","","","","","Mississippi","","","","","","","","","","","","https://www.justice.gov/usao-sdms/pr/mississippi-sports-medicine-pay-civil-penalty-violating-comprehensive-drug-abuse-and",""
"CVS Pharmacy Inc.","CVS Health","$8,000,000","$0","$8,000,000","2016","20160212","healthcare-related offenses","Controlled Substances Act violation","","CVS Pharmacy, Inc. agreed to pay $8 million to the United States to resolve allegations that its Maryland pharmacies violated the Controlled Substances Act by dispensing controlled substances pursuant to prescriptions that were not issued for a legitimate medical purpose.","federal","agency action","U.S. Attorney-District of Maryland","civil","","","","","","Maryland","","","","","","USA","Rhode Island","publicly traded","CVS","retailing","retail-pharmacies","https://www.justice.gov/usao-md/pr/united-states-reaches-8-million-settlement-agreement-cvs-unlawful-distribution-controlled",""
"Haynes Timberland Inc.","","$100,000","$0","$100,000","2016","20160210","healthcare-related offenses","Controlled Substances Act violation","","","federal","agency action","U.S. Attorney-District of Maine","criminal","","","","","","Maine","","","","","","","","","","","","https://www.justice.gov/usao-me/pr/haynes-timberland-fined-100000-township-37-marijuana-grow-case",""
"Palisade Pharmacy","","$60,000","$0","$60,000","2015","20151210","healthcare-related offenses","Controlled Substances Act violation","","Palisade Pharmacy, a pharmacy located in Palisade, Colorado, paid $60,000 to settle over 480 violations related to the distribution of controlled substances, including: shipping controlled substances to unregistered locations; failing to verify addresses on DEA order forms to the corresponding addresses registered with the DEA; filling prescriptions for controlled substances despite missing required information on the face of the prescription; failing to maintain, record, and retain complete and accurate records relating to distribution of controlled substances; and selling List I chemical products without a valid self-certification certificate.","federal","agency action","U.S. Attorney-District of Colorado","civil","","","","","","Colorado","Palisade","","","","","","","","","","","https://www.justice.gov/usao-co/pr/united-states-reaches-settlement-western-slope-pharmacy-violations-controlled-substance",""
"Massachusetts General Hospital","Partners HealthCare","$2,300,000","$0","$2,300,000","2015","20150928","healthcare-related offenses","Controlled Substances Act violation","","Massachusetts General Hospital agreed to pay the United States $2.3 million to resolve allegations that lax controls enabled employees to divert controlled substances for personal use.","federal","agency action","U.S. Attorney-District of Massachusetts","civil","","","","","","Massachusetts","","","","","","USA","Massachusetts","non-profit","","healthcare services","hospitals","https://www.justice.gov/usao-ma/pr/mgh-pay-23-million-resolve-drug-diversion-allegations",""
"SB Medical Inc. and TC Medical Group","","$75,000,000","$0","$75,000,000","2015","20150821","healthcare-related offenses","off-label or unapproved promotion of medical products","trade violations","SB Medical Inc. and TC Medical Group, companies based in Toronto, Canada, and St. Michael, Barbados, were fined $45 million and required to forfeit another $30 million for orchestrating a multi-year conspiracy to smuggle misbranded prescription pharmaceuticals into the United States.","federal","agency action","U.S. Attorney-Eastern District of Virginia","criminal","","","","","","","","","","","","","","","","","","https://www.justice.gov/usao-edva/pr/canadian-companies-fined-45-million-and-ordered-forfeit-additional-30-million-smuggling",""
"CVS Health Corp.","CVS Health","$450,000","$0","$450,000","2015","20150810","healthcare-related offenses","Controlled Substances Act violation","","","federal","agency action","U.S. Attorney-District of Rhode Island","civil","","","","","","Rhode Island","","","","","","USA","Rhode Island","publicly traded","CVS","retailing","retail-pharmacies","https://www.justice.gov/usao-ri/pr/drug-diversion-claims-against-cvs-health-corp-resolved-450000-civil-settlement",""
"Sterigenics International LLC","Warburg Pincus","$450,000","$0","$450,000","2015","20150803","healthcare-related offenses","Controlled Substances Act violation","","Sterigenics International LLC and its parent Sterigenics U.S. LLC agreed to pay $450,000 to settle allegations by the U.S. Department of Justice that the companies failed to keep and maintain adequate records pertaining to controlled substances.","federal","agency action","U.S. Attorney-Northern District of California","civil","","","","","","","","","","","","USA","New York","privately held","","private equity (including portfolio companies)","private equity (including portfolio companies)","https://www.justice.gov/usao-ndca/pr/bay-area-company-agrees-pay-450000-settle-claims-failing-maintain-adequate-records",""
"Aracoma Drug Company","","$450,000","$0","$450,000","2015","20150722","healthcare-related offenses","Controlled Substances Act violation","","","federal","agency action","U.S. Attorney-Western District of Kentucky","criminal","","","","","","Kentucky","","","","","","","","","","","","https://www.justice.gov/usao-wdky/pr/internet-prescription-drug-company-guilty-dispensing-medication-without-prescriptions",""
"CVS Health","CVS Health","$22,000,000","$0","$22,000,000","2015","20150513","healthcare-related offenses","Controlled Substances Act violation","","CVS Health agreed to pay $22 million to resolve allegations that two of its retail stores in the City of Sanford distributed controlled substances based on prescriptions that had not been issued for legitimate medical purposes by a health care provider acting in the usual course of professional practice. CVS acknowledged that its retail pharmacies had a responsibility to dispense only those prescriptions that were issued based on legitimate medical need.? CVS further acknowledged that certain of its retail stores dispensed certain controlled substances in a manner not fully consistent with their compliance obligations under the Controlled Substances Act and the related regulations.","federal","agency action","U.S. Attorney-Middle District of Florida","civil","","","","","","Florida","Sanford","","","","","USA","Rhode Island","publicly traded","CVS","retailing","retail-pharmacies","https://www.justice.gov/usao-mdfl/pr/united-states-reaches-22-million-settlement-agreement-cvs-unlawful-distribution",""
"Stamford Pharmacy","","$45,000","$0","$45,000","2015","20150421","healthcare-related offenses","Controlled Substances Act violation","","","federal","agency action","U.S. Attorney-District of Connecticut","civil","","","","","","Connecticut","Stamford","","","","","","","","","","","https://www.justice.gov/usao-ct/pr/stamford-pharmacy-pay-45000-settle-allegations-under-controlled-substances-act",""
"Cache Valley Cancer Treatment and Research Clinic","","$950,000","$0","$950,000","2015","20150407","healthcare-related offenses","Controlled Substances Act violation","","","federal","agency action","U.S. Attorney-District of Utah","criminal","","","","","","Utah","Logan","","","","","","","","","","","https://www.justice.gov/usao-ut/pr/cache-valley-cancer-treatment-and-research-clinic-pleads-guilty-misdemeanor-information",""
